,Unnamed: 0,place,time,pace,age,gender,location,state,divPlace,divTot
4192,4192,8417,115.17,11.517,33.0,F,Alexandria VA,VA,1904.0,2228.0
4193,4193,3149,85.17,8.517000000000001,43.0,M,Arlington VA,VA,409.0,931.0
4194,4194,392,65.48,6.547999999999999,27.0,M,Washington DC,DC,105.0,1457.0
4195,4195,3312,85.98,8.597999999999999,21.0,M,Plymouth MN,MN,180.0,347.0
4196,4196,6523,109.28,10.928,39.0,M,Alexandria VA,VA,996.0,1093.0
4197,4197,5647,100.88,10.088,25.0,F,Arlington VA,VA,1740.0,2782.0
4198,4198,1442,75.43,7.542999999999998,48.0,M,Annapolis MD,MD,118.0,648.0
4199,4199,2434,89.08,8.908,25.0,F,"Washington, Dc DC",DC,765.0,2782.0
4200,4200,1145,73.13,7.313,46.0,M,Washington DC,DC,94.0,648.0
4201,4201,6543,104.47,10.447,28.0,F,Washington DC,DC,1997.0,2782.0
4202,4202,6130,104.25,10.425,38.0,M,Kensington MD,MD,934.0,1093.0
4203,4203,8761,118.08,11.808,24.0,F,Arlington VA,VA,925.0,974.0
4204,4204,5346,99.83,9.983,58.0,F,Gaithersburg MD,MD,86.0,236.0
4205,4205,1618,76.47,7.647,23.0,M,Silver Spring MD,MD,100.0,347.0
4206,4206,6457,104.12,10.412,25.0,F,Arlington VA,VA,1965.0,2782.0
4207,4207,7104,107.1,10.71,34.0,F,Imperial MO,MO,1586.0,2228.0
4208,4208,7063,106.88,10.688,35.0,F,Alexandria VA,VA,959.0,1367.0
4209,4209,6653,104.9,10.49,34.0,F,Washington DC,DC,1485.0,2228.0
4210,4210,5554,100.58,10.058,23.0,F,Falls Church VA,VA,664.0,974.0
4211,4211,5095,98.88,9.888,53.0,F,Arlington VA,VA,164.0,397.0
4212,4212,5259,99.45,9.945,36.0,F,Baltimore MD,MD,705.0,1367.0
4213,4213,752,79.07,7.907,29.0,F,Olney MD,MD,251.0,2782.0
4214,4214,5177,96.4,9.64,27.0,M,Washington DC,DC,1105.0,1457.0
4215,4215,2728,90.35,9.035,41.0,F,Potomac Falls VA,VA,266.0,974.0
4216,4216,2369,80.75,8.075,31.0,M,Andrews Afb MD,MD,516.0,1490.0
4217,4217,3361,86.23,8.623,40.0,M,Ashburn VA,VA,429.0,931.0
4218,4218,1110,72.92,7.292000000000002,33.0,M,Washington DC,DC,269.0,1490.0
4219,4219,2811,83.42,8.342,32.0,M,Arlington VA,VA,624.0,1490.0
4220,4220,3553,87.22,8.722000000000001,16.0,M,Washington DC,DC,43.0,66.0
4221,4221,2644,82.48,8.248,21.0,M,Orlando FL,FL,150.0,347.0
4222,4222,4905,98.17,9.817,53.0,F,Bristow VA,VA,157.0,397.0
4223,4223,4199,95.88,9.588,57.0,F,New York NY,NY,64.0,236.0
4224,4224,3746,94.3,9.43,34.0,F,McLean VA,VA,810.0,2228.0
4225,4225,7701,110.18,11.018,31.0,F,Vienna VA,VA,1728.0,2228.0
4226,4226,1842,86.48,8.648,32.0,F,Arlington VA,VA,406.0,2228.0
4227,4227,2640,82.47,8.247,27.0,M,Washington DC,DC,615.0,1457.0
4228,4228,646,68.68,6.8679999999999986,28.0,M,Arlington VA,VA,166.0,1457.0
4229,4229,4588,97.2,9.72,36.0,F,Madison CT,CT,611.0,1367.0
4230,4230,4989,95.22,9.522,31.0,M,Arlington VA,VA,1068.0,1490.0
4231,4231,1495,84.57,8.457,37.0,F,Severna Park MD,MD,191.0,1367.0
4232,4232,9376,128.05,12.805,30.0,F,Charlotte NC,NC,2133.0,2228.0
4233,4233,714,69.38,6.938,33.0,M,Washington DC,DC,195.0,1490.0
4234,4234,8453,115.45,11.545,33.0,F,Silver Spring MD,MD,1912.0,2228.0
4235,4235,350,74.25,7.425,27.0,F,Washington DC,DC,120.0,2782.0
4236,4236,3142,85.15,8.515,33.0,M,Washington DC,DC,695.0,1490.0
4237,4237,4343,91.45,9.145,32.0,M,Alexandria VA,VA,935.0,1490.0
4238,4238,7036,106.7,10.67,35.0,F,Silver Spring MD,MD,955.0,1367.0
4239,4239,2898,91.07,9.107,38.0,F,Arlington VA,VA,376.0,1367.0
4240,4240,9577,134.08,13.408,47.0,F,Olney MD,MD,544.0,554.0
4241,4241,1548,75.95,7.595,31.0,M,Annapolis MD,MD,366.0,1490.0
4242,4242,4584,92.73,9.273,52.0,M,Westminster MD,MD,304.0,483.0
4243,4243,4537,97.02,9.702,23.0,F,Washington DC,DC,566.0,974.0
4244,4244,7647,109.93,10.993,16.0,F,Laurel MD,MD,68.0,83.0
4245,4245,272,73.0,7.3,23.0,F,Washington DC,DC,41.0,974.0
4246,4246,1800,86.3,8.63,26.0,F,Arlington VA,VA,577.0,2782.0
4247,4247,8003,112.28,11.228,31.0,F,Rockville MD,MD,1805.0,2228.0
4248,4248,4142,95.72,9.572,25.0,F,Washington DC,DC,1271.0,2782.0
4249,4249,9529,131.95,13.195,41.0,F,Laurel MD,MD,949.0,974.0
4250,4250,6588,110.62,11.062,42.0,M,Washington DC,DC,858.0,931.0
4251,4251,6663,104.93,10.493,43.0,F,Springfield VA,VA,647.0,974.0
4252,4252,4111,90.12,9.012,44.0,M,Bethesda MD,MD,523.0,931.0
4253,4253,5829,101.58,10.158,29.0,F,Nyc NY,NY,1781.0,2782.0
4254,4254,6634,104.85,10.485,54.0,F,Gaithersburg MD,MD,224.0,397.0
4255,4255,7159,136.15,13.615,33.0,M,California MD,MD,1486.0,1490.0
4256,4256,7453,108.7,10.87,37.0,F,Mount Joy PA,PA,1016.0,1367.0
4257,4257,5358,97.55,9.755,43.0,M,Arlington VA,VA,693.0,931.0
4258,4258,4577,97.15,9.715,42.0,F,Dunkirk MD,MD,431.0,974.0
4259,4259,4876,94.6,9.46,31.0,M,Alexandria VA,VA,1046.0,1490.0
4260,4260,5221,96.62,9.662,47.0,M,Spring TX,TX,455.0,648.0
4261,4261,2067,87.57,8.757,30.0,F,Arlington VA,VA,455.0,2228.0
4262,4262,5853,101.68,10.168,27.0,F,Washington DC,DC,1789.0,2782.0
4263,4263,1831,86.43,8.642999999999999,31.0,F,Washington DC,DC,403.0,2228.0
4264,4264,9342,127.18,12.718,32.0,F,Hampton VA,VA,2123.0,2228.0
4265,4265,7814,110.92,11.092,23.0,F,Baltimore MD,MD,849.0,974.0
4266,4266,4298,91.15,9.115,58.0,M,Buffalo Grove IL,IL,187.0,375.0
4267,4267,461,66.43,6.643,27.0,M,Dresher PA,PA,123.0,1457.0
4268,4268,6073,102.63,10.263,44.0,F,Baltimore MD,MD,582.0,974.0
4269,4269,1943,87.0,8.7,43.0,F,Arlington VA,VA,184.0,974.0
4270,4270,5929,102.25,10.225,30.0,M,Vienna VA,VA,1263.0,1490.0
4271,4271,733,69.55,6.955,23.0,M,Haddon Heights NJ,NJ,51.0,347.0
4272,4272,873,70.88,7.087999999999999,33.0,M,Arlington VA,VA,224.0,1490.0
4273,4273,3522,93.55,9.355,28.0,F,Washington DC,DC,1090.0,2782.0
4274,4274,4897,94.73,9.473,31.0,M,Baltimore MD,MD,1049.0,1490.0
4275,4275,6708,112.78,11.278,59.0,M,West Friendship MD,MD,336.0,375.0
4276,4276,2325,80.43,8.043,42.0,M,Newark DE,DE,296.0,931.0
4277,4277,5763,100.68,10.068,29.0,M,Elkridge MD,MD,1215.0,1457.0
4278,4278,6738,105.28,10.528,29.0,F,Washington DC,DC,2063.0,2782.0
4279,4279,8515,115.87,11.587,31.0,F,Rockville MD,MD,1929.0,2228.0
4280,4280,3186,85.38,8.538,30.0,M,Rockville MD,MD,706.0,1490.0
4281,4281,3177,85.35,8.535,39.0,M,Gaithersburg MD,MD,482.0,1093.0
4282,4282,7543,109.23,10.923,31.0,F,Washington DC,DC,1684.0,2228.0
4283,4283,8769,118.18,11.818,36.0,F,Midlothian VA,VA,1211.0,1367.0
4284,4284,5403,100.02,10.002,59.0,F,Potomac MD,MD,88.0,236.0
4285,4285,3736,94.27,9.427,25.0,F,Brooklyn NY,NY,1145.0,2782.0
4286,4286,512,76.33,7.632999999999999,22.0,F,Summit NJ,NJ,72.0,974.0
4287,4287,1338,74.7,7.47,35.0,M,Falls Church VA,VA,200.0,1093.0
4288,4288,2084,87.63,8.763,30.0,F,Arlington VA,VA,461.0,2228.0
4289,4289,3063,91.73,9.173,26.0,F,Horsham PA,PA,968.0,2782.0
4290,4290,9431,129.18,12.918,38.0,F,Falls Church VA,VA,1314.0,1367.0
4291,4291,3705,94.18,9.418,51.0,F,Fairfax VA,VA,122.0,397.0
4292,4292,4208,95.92,9.592,60.0,F,Rockville MD,MD,18.0,93.0
4293,4293,8251,114.07,11.407,40.0,F,Elkton MD,MD,809.0,974.0
4294,4294,1640,85.48,8.548,53.0,F,Wilton CT,CT,50.0,397.0
4295,4295,4425,91.95,9.195,34.0,M,Philadelphia PA,PA,956.0,1490.0
4296,4296,2197,79.68,7.968,36.0,M,Stafford VA,VA,321.0,1093.0
4297,4297,6895,117.82,11.782,41.0,M,Ellicott City MD,MD,902.0,931.0
4298,4298,7961,111.98,11.198,26.0,F,Washington DC,DC,2370.0,2782.0
4299,4299,6144,102.85,10.285,34.0,F,Olney MD,MD,1367.0,2228.0
4300,4300,4352,91.5,9.15,51.0,M,Fpo AP,AP,280.0,483.0
4301,4301,3125,85.05,8.505,44.0,M,Vienna VA,VA,406.0,931.0
4302,4302,4180,95.83,9.583,29.0,F,Washington DC,DC,1283.0,2782.0
4303,4303,1244,82.95,8.295,26.0,F,Arlington VA,VA,401.0,2782.0
4304,4304,6031,102.43,10.243,25.0,F,Baltimore MD,MD,1840.0,2782.0
4305,4305,367,74.62,7.4620000000000015,23.0,F,New York NY,NY,54.0,974.0
4306,4306,3674,94.03,9.403,38.0,F,Chevy Chase MD,MD,497.0,1367.0
4307,4307,4971,98.42,9.842,25.0,F,Washington DC,DC,1547.0,2782.0
4308,4308,2488,89.28,8.927999999999997,29.0,F,Hartsdale NY,NY,781.0,2782.0
4309,4309,3322,86.05,8.605,40.0,M,Alexandria VA,VA,428.0,931.0
4310,4310,7212,107.58,10.758,28.0,F,Washington DC,DC,2190.0,2782.0
4311,4311,6918,118.73,11.873,34.0,M,Bethesda MD,MD,1439.0,1490.0
4312,4312,6055,103.4,10.34,42.0,M,McLean VA,VA,775.0,931.0
4313,4313,2230,79.88,7.987999999999999,29.0,M,Washington DC,DC,533.0,1457.0
4314,4314,2450,81.27,8.127,30.0,M,Pittsburgh PA,PA,539.0,1490.0
4315,4315,2404,80.95,8.095,20.0,M,New Iberia LA,LA,137.0,347.0
4316,4316,3899,88.93,8.892999999999997,33.0,M,Falls Church VA,VA,855.0,1490.0
4317,4317,4967,95.07,9.507,50.0,M,Concord NC,NC,327.0,483.0
4318,4318,1026,72.22,7.222,39.0,M,Arlington VA,VA,145.0,1093.0
4319,4319,2296,88.47,8.847000000000003,21.0,F,Washington DC,DC,292.0,974.0
4320,4320,4231,90.77,9.077,40.0,M,Morrisville NC,NC,550.0,931.0
4321,4321,4450,96.73,9.673,32.0,F,Alexandria VA,VA,980.0,2228.0
4322,4322,4507,92.33,9.233,25.0,M,Washington DC,DC,980.0,1457.0
4323,4323,4448,92.05,9.205,42.0,M,Ashburn VA,VA,582.0,931.0
4324,4324,8538,116.02,11.602,41.0,F,Bethesda MD,MD,841.0,974.0
4325,4325,8381,115.0,11.5,51.0,F,North Bethesda MD,MD,338.0,397.0
4326,4326,5328,99.73,9.973,28.0,F,Nokesville VA,VA,1644.0,2782.0
4327,4327,401,75.02,7.502000000000002,38.0,F,Washington DC,DC,50.0,1367.0
4328,4328,7025,122.92,12.292,31.0,M,Wilmington NC,NC,1455.0,1490.0
4329,4329,4068,95.45,9.545,41.0,F,Washington DC,DC,378.0,974.0
4330,4330,6763,105.37,10.537,22.0,F,Ashburn VA,VA,764.0,974.0
4331,4331,2656,90.03,9.003,35.0,F,Falls Church VA,VA,339.0,1367.0
4332,4332,3180,92.22,9.222,24.0,F,Washington DC,DC,418.0,974.0
4333,4333,6140,104.28,10.428,33.0,M,Houston PA,PA,1304.0,1490.0
4334,4334,4869,94.57,9.457,29.0,M,Washington DC,DC,1048.0,1457.0
4335,4335,8312,114.35,11.435,30.0,F,Chicago IL,IL,1887.0,2228.0
4336,4336,7262,107.78,10.778,50.0,F,Doylestown PA,PA,275.0,397.0
4337,4337,6393,103.93,10.393,30.0,F,New York NY,NY,1429.0,2228.0
4338,4338,6563,109.88,10.988,56.0,M,Bethesda MD,MD,325.0,375.0
4339,4339,8885,119.5,11.95,40.0,F,Owings Mills MD,MD,879.0,974.0
4340,4340,4712,97.52,9.752,27.0,F,Gaithersburg MD,MD,1468.0,2782.0
4341,4341,8121,113.1,11.31,25.0,F,North Bethesda MD,MD,2406.0,2782.0
4342,4342,6205,105.1,10.51,42.0,M,Harrisburg PA,PA,803.0,931.0
4343,4343,6473,104.2,10.42,32.0,F,Centreville VA,VA,1450.0,2228.0
4344,4344,9648,138.23,13.823,25.0,F,Washington DC,DC,2770.0,2782.0
4345,4345,7164,137.25,13.725,27.0,M,Washington DC,DC,1455.0,1457.0
4346,4346,5086,98.82,9.882,35.0,F,Washington DC,DC,678.0,1367.0
4347,4347,9188,123.83,12.383,28.0,F,Philadelphia PA,PA,2672.0,2782.0
4348,4348,1081,72.62,7.262,44.0,M,Arlington VA,VA,116.0,931.0
4349,4349,5108,98.92,9.892,33.0,F,Baltimore MD,MD,1133.0,2228.0
4350,4350,1164,82.37,8.237,31.0,F,Washington DC,DC,255.0,2228.0
4351,4351,207,71.17,7.117000000000001,31.0,F,Chantilly VA,VA,50.0,2228.0
4352,4352,2068,79.0,7.9,29.0,M,Richmond VA,VA,494.0,1457.0
4353,4353,1250,73.95,7.395,26.0,M,Arlington VA,VA,297.0,1457.0
4354,4354,3915,94.9,9.49,36.0,F,Savannah GA,GA,532.0,1367.0
4355,4355,1426,84.2,8.42,54.0,F,New Milford CT,CT,43.0,397.0
4356,4356,1234,82.85,8.285,61.0,F,Noblesville IN,IN,4.0,93.0
4357,4357,3967,89.32,8.932,26.0,M,Arlington VA,VA,869.0,1457.0
4358,4358,4197,90.6,9.06,48.0,M,Potomac Falls VA,VA,368.0,648.0
4359,4359,4505,92.33,9.233,44.0,M,Arlington VA,VA,592.0,931.0
4360,4360,4434,91.97,9.197,50.0,M,Reston VA,VA,289.0,483.0
4361,4361,8969,120.42,12.042,34.0,F,Waldorf MD,MD,2037.0,2228.0
4362,4362,3020,91.62,9.162,45.0,F,Potomac MD,MD,148.0,554.0
4363,4363,7275,107.83,10.783,27.0,F,Evergreen CO,CO,2204.0,2782.0
4364,4364,1802,77.57,7.7570000000000014,55.0,M,Hyattsville MD,MD,59.0,375.0
4365,4365,2108,79.17,7.917000000000002,59.0,M,Leesburg VA,VA,73.0,375.0
4366,4366,2744,83.02,8.302,51.0,M,Rockville MD,MD,174.0,483.0
4367,4367,5291,99.6,9.96,24.0,F,Washington DC,DC,633.0,974.0
4368,4368,1074,81.7,8.17,24.0,F,Washington DC,DC,150.0,974.0
4369,4369,3126,91.95,9.195,32.0,F,Olney MD,MD,673.0,2228.0
4370,4370,2518,89.42,8.942,29.0,F,Severn MD,MD,791.0,2782.0
4371,4371,458,66.37,6.6370000000000005,37.0,M,Washington DC,DC,62.0,1093.0
4372,4372,542,67.47,6.747000000000001,27.0,M,New York NY,NY,141.0,1457.0
4373,4373,706,69.25,6.925,36.0,M,Seattle WA,WA,96.0,1093.0
4374,4374,40,63.2,6.32,23.0,F,Washington DC,DC,3.0,974.0
4375,4375,8288,114.23,11.423,32.0,F,Washington DC,DC,1881.0,2228.0
4376,4376,9176,123.57,12.357,39.0,F,Falls Church VA,VA,1274.0,1367.0
4377,4377,6697,105.07,10.507,27.0,F,Washington DC,DC,2046.0,2782.0
4378,4378,8330,114.55,11.455,55.0,F,Silver Spring MD,MD,176.0,236.0
4379,4379,973,80.92,8.092,38.0,F,Baltimore MD,MD,116.0,1367.0
4380,4380,4165,95.78,9.578,25.0,F,Arlington VA,VA,1277.0,2782.0
4381,4381,2092,87.67,8.767000000000001,22.0,F,Washington DC,DC,273.0,974.0
4382,4382,3365,92.97,9.297,31.0,F,Washington DC,DC,724.0,2228.0
4383,4383,555,67.67,6.767,23.0,M,Hershey PA,PA,40.0,347.0
4384,4384,5308,97.25,9.725,44.0,M,Easton MD,MD,687.0,931.0
4385,4385,3767,94.38,9.438,44.0,F,Alexandria VA,VA,353.0,974.0
4386,4386,2199,79.7,7.97,54.0,M,Rockville MD,MD,130.0,483.0
4387,4387,4373,91.63,9.163,50.0,M,Bethesda MD,MD,284.0,483.0
4388,4388,604,77.42,7.742000000000001,43.0,F,Dunkirk MD,MD,49.0,974.0
4389,4389,5287,97.15,9.715,42.0,M,Woodbridge VA,VA,682.0,931.0
4390,4390,5775,101.38,10.138,34.0,F,Cheverly MD,MD,1283.0,2228.0
4391,4391,5282,99.57,9.957,41.0,F,New York NY,NY,506.0,974.0
4392,4392,3054,91.72,9.172,23.0,F,Rockville MD,MD,398.0,974.0
4393,4393,4099,95.55,9.555,36.0,F,Alexandria VA,VA,550.0,1367.0
4394,4394,1026,81.33,8.133,33.0,F,Herndon VA,VA,226.0,2228.0
4395,4395,5058,95.67,9.567,44.0,M,Chevy Chase MD,MD,656.0,931.0
4396,4396,5599,100.75,10.075,36.0,F,Springfield VA,VA,756.0,1367.0
4397,4397,7089,107.02,10.702,31.0,F,Lorton VA,VA,1581.0,2228.0
4398,4398,8584,116.48,11.648,22.0,F,Washington DC,DC,902.0,974.0
4399,4399,3182,85.38,8.538,53.0,M,Rutland MA,MA,200.0,483.0
4400,4400,3083,91.82,9.182,42.0,F,Washington DC,DC,287.0,974.0
4401,4401,4563,92.62,9.262,52.0,M,Fuquay Varina NC,NC,298.0,483.0
4402,4402,2711,90.28,9.028,36.0,F,Arlington VA,VA,343.0,1367.0
4403,4403,4201,95.9,9.59,30.0,F,Arlington VA,VA,923.0,2228.0
4404,4404,2985,84.45,8.445,20.0,M,Washington DC,DC,162.0,347.0
4405,4405,1862,86.57,8.657,41.0,F,Finksburg MD,MD,178.0,974.0
4406,4406,45,55.58,5.558,56.0,M,Burlington VT,VT,1.0,375.0
4407,4407,2370,88.78,8.878,49.0,F,Herndon VA,VA,119.0,554.0
4408,4408,3572,87.3,8.73,36.0,M,Herndon VA,VA,550.0,1093.0
4409,4409,4260,90.92,9.092,43.0,M,Washington DC,DC,556.0,931.0
4410,4410,8641,117.12,11.712,30.0,F,Rockville MD,MD,1956.0,2228.0
4411,4411,3790,94.47,9.447,26.0,F,Kirkville NY,NY,1161.0,2782.0
4412,4412,5312,97.28,9.728,59.0,M,Cambridge MA,MA,247.0,375.0
4413,4413,3023,91.62,9.162,26.0,F,Washington DC,DC,957.0,2782.0
4414,4414,3275,85.8,8.58,63.0,M,Glen Rock PA,PA,52.0,196.0
4415,4415,7041,106.75,10.675,51.0,F,Bally PA,PA,254.0,397.0
4416,4416,262,63.13,6.313,51.0,M,Springfield VA,VA,14.0,483.0
4417,4417,4955,95.03,9.503,26.0,M,Arlington VA,VA,1066.0,1457.0
4418,4418,3412,86.52,8.652000000000001,50.0,M,Washington DC,DC,212.0,483.0
4419,4419,2536,81.83,8.183,31.0,M,Richmond VA,VA,562.0,1490.0
4420,4420,2620,82.35,8.235,42.0,M,Washington DC,DC,338.0,931.0
4421,4421,1462,75.53,7.553,25.0,M,Burtonsville MD,MD,344.0,1457.0
4422,4422,6070,102.62,10.262,26.0,F,Denver CO,CO,1852.0,2782.0
4423,4423,1112,72.93,7.292999999999998,39.0,M,Washington DC,DC,167.0,1093.0
4424,4424,6683,112.37,11.237,29.0,M,Auburndale MA,MA,1373.0,1457.0
4425,4425,7241,107.72,10.772,45.0,F,Alexandria VA,VA,397.0,554.0
4426,4426,5092,95.83,9.583,22.0,M,Washington DC,DC,262.0,347.0
4427,4427,1340,83.63,8.363,29.0,F,New York NY,NY,435.0,2782.0
4428,4428,7213,107.58,10.758,29.0,F,Columbia MD,MD,2191.0,2782.0
4429,4429,3782,88.35,8.835,32.0,M,Arlington VA,VA,835.0,1490.0
4430,4430,7336,108.08,10.808,35.0,F,Crofton MD,MD,998.0,1367.0
4431,4431,2291,88.47,8.847000000000003,27.0,F,Hamilton NJ,NJ,728.0,2782.0
4432,4432,846,70.6,7.06,52.0,M,Smithtown NY,NY,42.0,483.0
4433,4433,451,75.67,7.567,31.0,F,Rockville MD,MD,100.0,2228.0
4434,4434,1703,76.97,7.697,50.0,M,Gaithersburg MD,MD,92.0,483.0
4435,4435,2995,84.48,8.448,43.0,M,Burke VA,VA,388.0,931.0
4436,4436,9427,129.03,12.903,50.0,F,Brentwood MD,MD,386.0,397.0
4437,4437,5481,100.27,10.027,58.0,F,Chantilly VA,VA,90.0,236.0
4438,4438,5109,98.92,9.892,32.0,F,Montvale NJ,NJ,1134.0,2228.0
4439,4439,337,74.08,7.407999999999999,41.0,F,Bethesda MD,MD,27.0,974.0
4440,4440,4227,95.97,9.597,30.0,F,Washington DC,DC,930.0,2228.0
4441,4441,2948,84.28,8.427999999999999,28.0,M,New York NY,NY,668.0,1457.0
4442,4442,8530,115.97,11.597,31.0,F,Alexandria VA,VA,1934.0,2228.0
4443,4443,4829,97.9,9.79,42.0,F,Roswell GA,GA,455.0,974.0
4444,4444,9035,121.27,12.127,29.0,F,Fairfax VA,VA,2637.0,2782.0
4445,4445,3700,94.15,9.415,31.0,F,Washington DC,DC,801.0,2228.0
4446,4446,4000,95.2,9.52,29.0,F,Arlington VA,VA,1234.0,2782.0
4447,4447,4878,94.62,9.462,34.0,M,Baltimore MD,MD,1047.0,1490.0
4448,4448,9131,122.8,12.28,30.0,F,Bethesda MD,MD,2072.0,2228.0
4449,4449,1220,82.75,8.275,27.0,F,Washington DC,DC,393.0,2782.0
4450,4450,4214,90.68,9.068,33.0,M,Washington DC,DC,911.0,1490.0
4451,4451,5702,101.08,10.108,25.0,F,Arlington VA,VA,1753.0,2782.0
4452,4452,8046,112.6,11.26,34.0,F,Washington DC,DC,1813.0,2228.0
4453,4453,6071,103.53,10.353,27.0,M,Takoma Park MD,MD,1268.0,1457.0
4454,4454,6075,102.65,10.265,23.0,F,Washington DC,DC,721.0,974.0
4455,4455,6002,102.93,10.293,29.0,M,New York NY,NY,1259.0,1457.0
4456,4456,5710,100.28,10.028,29.0,M,Arlington VA,VA,1205.0,1457.0
4457,4457,347,64.77,6.477,38.0,M,Washington DC,DC,46.0,1093.0
4458,4458,9362,127.65,12.765,23.0,F,Washington DC,DC,963.0,974.0
4459,4459,6168,104.57,10.457,27.0,M,Washington DC,DC,1289.0,1457.0
4460,4460,2561,89.62,8.962,25.0,F,Washington DC,DC,809.0,2782.0
4461,4461,6527,109.32,10.932,27.0,M,Arlington VA,VA,1350.0,1457.0
4462,4462,6064,102.58,10.258,24.0,F,Washington DC,DC,719.0,974.0
4463,4463,1559,76.02,7.602,47.0,M,Silver Spring MD,MD,130.0,648.0
4464,4464,7225,107.63,10.763,35.0,F,Silver Spring MD,MD,981.0,1367.0
4465,4465,6252,105.75,10.575,35.0,M,Chantilly VA,VA,952.0,1093.0
4466,4466,6122,104.2,10.42,29.0,M,Alexandria VA,VA,1280.0,1457.0
4467,4467,2348,80.65,8.065,31.0,M,Washington DC,DC,511.0,1490.0
4468,4468,7170,107.38,10.738,37.0,F,Gainesville VA,VA,972.0,1367.0
4469,4469,2136,87.82,8.782,50.0,F,Centreville VA,VA,66.0,397.0
4470,4470,5369,97.62,9.762,41.0,M,Newmarket NH,NH,698.0,931.0
4471,4471,5653,100.9,10.09,29.0,F,Baltimore MD,MD,1742.0,2782.0
4472,4472,2106,87.72,8.772,30.0,F,Germantown MD,MD,469.0,2228.0
4473,4473,5331,97.38,9.738,33.0,M,Fairfax VA,VA,1141.0,1490.0
4474,4474,7002,106.53,10.653,25.0,F,Arlington VA,VA,2132.0,2782.0
4475,4475,894,80.28,8.027999999999999,24.0,F,Southampton NJ,NJ,127.0,974.0
4476,4476,2234,79.9,7.99,29.0,M,New York NY,NY,534.0,1457.0
4477,4477,2121,79.23,7.922999999999999,27.0,M,Arlington VA,VA,509.0,1457.0
4478,4478,7055,106.82,10.682,43.0,F,Mount Airy MD,MD,690.0,974.0
4479,4479,4441,92.0,9.2,29.0,M,Washington DC,DC,965.0,1457.0
4480,4480,4358,91.53,9.153,50.0,M,Washington DC,DC,281.0,483.0
4481,4481,8610,116.83,11.683,56.0,F,McLean VA,VA,188.0,236.0
4482,4482,2765,90.48,9.048,37.0,F,Blairstown NJ,NJ,353.0,1367.0
4483,4483,2975,84.42,8.442,63.0,M,Springfield VA,VA,43.0,196.0
4484,4484,3130,91.95,9.195,47.0,F,McLean VA,VA,154.0,554.0
4485,4485,1095,81.87,8.187000000000001,28.0,F,New York NY,NY,358.0,2782.0
4486,4486,5859,101.7,10.17,41.0,F,Great Falls VA,VA,562.0,974.0
4487,4487,2893,83.88,8.388,32.0,M,Elkridge MD,MD,640.0,1490.0
4488,4488,6718,113.08,11.308,34.0,M,Felton DE,DE,1399.0,1490.0
4489,4489,7900,111.5,11.15,45.0,F,Springfield VA,VA,438.0,554.0
4490,4490,3022,91.62,9.162,29.0,F,Washington DC,DC,956.0,2782.0
4491,4491,9001,120.78,12.078,35.0,F,Brookline MA,MA,1252.0,1367.0
4492,4492,4343,96.3,9.63,33.0,F,Freeport ME,ME,954.0,2228.0
4493,4493,1195,73.48,7.348,31.0,M,Leesburg VA,VA,290.0,1490.0
4494,4494,5466,100.2,10.02,27.0,F,Columbia MD,MD,1690.0,2782.0
4495,4495,1797,86.28,8.628,44.0,F,Brick NJ,NJ,172.0,974.0
4496,4496,3909,89.0,8.9,26.0,M,Washington DC,DC,856.0,1457.0
4497,4497,3422,93.18,9.318,32.0,F,Laurel MD,MD,741.0,2228.0
4498,4498,4672,93.3,9.33,45.0,M,Arlington VA,VA,406.0,648.0
4499,4499,9315,126.72,12.672,31.0,F,Baltimore MD,MD,2112.0,2228.0
4500,4500,3827,94.6,9.46,31.0,F,Chicago IL,IL,834.0,2228.0
4501,4501,2627,82.38,8.238,59.0,M,Washington DC,DC,97.0,375.0
4502,4502,9279,125.83,12.583,63.0,F,Baltimore MD,MD,74.0,93.0
4503,4503,5388,99.97,9.997,26.0,F,Arlington VA,VA,1665.0,2782.0
4504,4504,3206,85.47,8.547,61.0,M,Bethesda MD,MD,48.0,196.0
4505,4505,1548,84.98,8.498,37.0,F,Brooklyn NY,NY,198.0,1367.0
4506,4506,4963,95.05,9.505,20.0,M,Washington DC,DC,254.0,347.0
4507,4507,3544,87.18,8.718,32.0,M,Orlando FL,FL,782.0,1490.0
4508,4508,1210,73.62,7.362,34.0,M,Washington DC,DC,296.0,1490.0
4509,4509,111,59.1,5.91,39.0,M,Ellicott City MD,MD,8.0,1093.0
4510,4510,4166,90.45,9.045,35.0,M,Harrisburg PA,PA,646.0,1093.0
4511,4511,4618,97.27,9.727,30.0,F,Richmond VA,VA,1021.0,2228.0
4512,4512,4281,91.03,9.103,40.0,M,McLean VA,VA,561.0,931.0
4513,4513,4840,97.93,9.793,32.0,F,Washington DC,DC,1078.0,2228.0
4514,4514,6502,109.02,10.902,47.0,M,Baltimore MD,MD,582.0,648.0
4515,4515,162,60.65,6.065,49.0,M,Bolivia,Bolivia,11.0,648.0
4516,4516,2139,87.83,8.783,43.0,F,Upper Marlboro MD,MD,211.0,974.0
4517,4517,1096,72.8,7.28,48.0,M,Arlington VA,VA,86.0,648.0
4518,4518,4492,96.88,9.688,27.0,F,Arlington VA,VA,1388.0,2782.0
4519,4519,3056,84.77,8.477,29.0,M,Chevy Chase MD,MD,686.0,1457.0
4520,4520,2625,89.92,8.992,25.0,F,Baltimore MD,MD,832.0,2782.0
