age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,target
42,technician,divorced,tertiary,0,21,1,0,20,jun,0.15,7,-1,0,unknown,no
56,unemployed,married,secondary,0,733,1,0,20,jun,0.35,3,-1,0,unknown,no
41,management,married,tertiary,0,2031,1,0,20,jun,0.12,3,-1,0,unknown,no
35,blue-collar,married,primary,0,883,1,1,20,jun,0.3,5,-1,0,unknown,no
42,blue-collar,married,secondary,0,525,1,0,20,jun,0.17,6,-1,0,unknown,no
56,blue-collar,married,secondary,0,2561,0,0,20,jun,0.22,6,-1,0,unknown,no
47,technician,married,secondary,0,2394,0,1,20,jun,1.02,2,-1,0,unknown,no
37,services,single,primary,0,3715,1,0,20,jun,0.1,17,-1,0,unknown,no
46,blue-collar,married,secondary,0,2944,0,0,20,jun,0.33,5,-1,0,unknown,no
47,technician,married,tertiary,0,2155,0,0,20,jun,2.97,3,-1,0,unknown,no
34,blue-collar,married,secondary,0,2926,1,0,20,jun,1.5,25,-1,0,unknown,no
35,blue-collar,single,primary,0,1772,0,0,20,jun,0.32,7,-1,0,unknown,no
49,management,married,tertiary,0,-190,0,0,20,jun,0.18,7,-1,0,unknown,no
58,technician,divorced,secondary,0,2270,0,0,20,jun,0.4,4,-1,0,unknown,no
39,technician,married,tertiary,0,122,0,0,20,jun,0.73,5,-1,0,unknown,no
35,blue-collar,divorced,secondary,1,-12,0,1,20,jun,11.9,4,-1,0,unknown,no
37,technician,single,tertiary,0,1609,0,1,20,jun,0.17,19,-1,0,unknown,no
43,management,married,primary,0,98,0,0,20,jun,3.08,4,-1,0,unknown,no
40,blue-collar,single,primary,0,1,0,0,20,jun,0.3,11,-1,0,unknown,no
40,student,married,secondary,0,260,0,0,20,jun,3.28,6,-1,0,unknown,no
50,management,married,tertiary,0,0,0,0,20,jun,0.43,4,-1,0,unknown,no
40,blue-collar,married,secondary,0,95,0,1,20,jun,1.02,4,-1,0,unknown,no
35,management,married,tertiary,0,2316,0,0,20,jun,0.13,3,-1,0,unknown,no
45,blue-collar,married,primary,0,-160,1,0,20,jun,0.25,26,-1,0,unknown,no
42,technician,married,secondary,0,738,0,0,20,jun,0.33,3,-1,0,unknown,no
41,student,married,secondary,0,1309,0,0,20,jun,0.47,4,-1,0,unknown,no
33,blue-collar,single,secondary,0,45,0,0,20,jun,0.22,12,-1,0,unknown,no
30,admin.,married,secondary,0,4,0,0,20,jun,0.12,2,-1,0,unknown,no
26,technician,single,secondary,0,1275,1,0,20,jun,0.3,9,-1,0,unknown,no
45,management,single,tertiary,0,1269,0,0,20,jun,0.92,7,-1,0,unknown,no
38,services,married,secondary,0,503,0,0,20,jun,0.22,4,-1,0,unknown,no
58,admin.,single,secondary,0,247,0,1,20,jun,1.1,6,-1,0,unknown,no
37,services,divorced,secondary,0,523,0,0,20,jun,0.58,7,-1,0,unknown,no
25,blue-collar,single,secondary,0,94,1,1,20,jun,0.37,16,-1,0,unknown,no
47,unemployed,divorced,tertiary,0,780,0,0,20,jun,7.45,2,-1,0,unknown,no
52,blue-collar,married,secondary,0,2276,0,0,20,jun,1.38,3,-1,0,unknown,no
36,admin.,married,tertiary,0,425,0,0,20,jun,0.18,4,-1,0,unknown,no
52,technician,divorced,secondary,0,2816,0,0,20,jun,8.2,3,-1,0,unknown,no
45,technician,single,tertiary,0,302,1,0,20,jun,0.6,4,-1,0,unknown,no
35,blue-collar,married,secondary,0,344,1,0,20,jun,0.18,18,-1,0,unknown,no
36,technician,married,tertiary,0,-718,1,0,20,jun,0.18,20,-1,0,unknown,no
48,retired,single,primary,0,0,0,0,20,jun,0.15,16,-1,0,unknown,no
40,blue-collar,married,primary,0,238,0,0,20,jun,0.1,3,-1,0,unknown,no
36,student,single,secondary,0,904,0,0,20,jun,0.17,8,-1,0,unknown,no
36,blue-collar,married,secondary,0,873,1,0,20,jun,0.73,3,-1,0,unknown,no
51,management,single,tertiary,0,1348,1,0,20,jun,0.15,19,-1,0,unknown,no
30,management,married,tertiary,0,-250,1,0,20,jun,0.18,6,-1,0,unknown,no
40,admin.,married,secondary,0,67,0,1,20,jun,1.17,5,-1,0,unknown,no
47,blue-collar,divorced,secondary,0,18,1,0,20,jun,0.2,24,-1,0,unknown,no
46,management,divorced,tertiary,0,-49,1,0,20,jun,0.17,23,-1,0,unknown,no
28,blue-collar,single,secondary,0,-267,1,0,20,jun,1.43,4,-1,0,unknown,no
45,technician,married,secondary,0,3492,1,1,20,jun,0.77,4,-1,0,unknown,no
39,technician,single,tertiary,0,861,0,0,20,jun,0.53,5,-1,0,unknown,no
60,blue-collar,married,primary,0,1472,0,0,20,jun,0.6,4,-1,0,unknown,no
56,retired,married,tertiary,0,5769,0,0,20,jun,0.25,3,-1,0,unknown,no
51,self-employed,married,secondary,0,1377,0,0,20,jun,0.15,2,-1,0,unknown,no
45,blue-collar,married,secondary,0,-35,1,1,20,jun,2.42,24,-1,0,unknown,no
39,technician,married,tertiary,0,-218,0,0,20,jun,0.13,13,-1,0,unknown,no
39,technician,single,secondary,0,10236,0,0,20,jun,0.17,3,-1,0,unknown,no
45,housemaid,divorced,tertiary,0,2098,0,0,20,jun,1.35,3,-1,0,unknown,no
35,blue-collar,married,secondary,0,306,0,0,20,jun,0.2,8,-1,0,unknown,no
25,services,single,secondary,0,3856,1,0,20,jun,0.27,28,-1,0,unknown,no
40,unemployed,married,tertiary,0,1558,1,0,20,jun,0.73,15,-1,0,unknown,no
40,blue-collar,married,secondary,0,925,1,1,20,jun,0.37,8,-1,0,unknown,no
38,blue-collar,married,secondary,0,0,0,0,20,jun,2.53,5,-1,0,unknown,no
45,unemployed,married,secondary,0,736,0,0,20,jun,0.22,2,-1,0,unknown,no
47,services,married,secondary,0,0,0,1,20,jun,0.85,2,-1,0,unknown,no
57,retired,married,secondary,0,274,0,1,20,jun,0.68,3,-1,0,unknown,no
35,services,divorced,secondary,0,1529,0,0,20,jun,0.33,5,-1,0,unknown,no
47,management,married,tertiary,0,866,0,0,20,jun,0.12,7,-1,0,unknown,no
57,retired,married,secondary,0,573,0,0,20,jun,0.88,11,-1,0,unknown,no
48,admin.,married,primary,0,607,0,0,20,jun,0.48,2,-1,0,unknown,no
42,management,married,tertiary,0,-1613,1,0,20,jun,0.15,18,-1,0,unknown,no
44,blue-collar,married,primary,0,2657,1,0,20,jun,3.37,2,-1,0,unknown,no
36,blue-collar,divorced,secondary,0,1237,1,0,20,jun,5.17,2,-1,0,unknown,no
41,services,single,secondary,0,0,0,0,20,jun,3.4,2,-1,0,unknown,no
49,other,married,secondary,0,4846,0,0,20,jun,10.63,9,-1,0,unknown,no
45,self-employed,single,primary,0,112,0,0,20,jun,4.97,4,-1,0,unknown,no
36,unemployed,married,tertiary,0,4145,0,0,20,jun,16.47,4,-1,0,unknown,yes
29,blue-collar,married,secondary,0,1661,1,0,23,jun,2.05,2,-1,0,unknown,no
27,blue-collar,single,secondary,1,-27,0,0,23,jun,8.3,2,-1,0,unknown,yes
26,admin.,single,primary,0,-122,1,0,23,jun,11.17,3,-1,0,unknown,yes
26,blue-collar,married,secondary,0,490,1,0,23,jun,1.37,5,-1,0,unknown,no
22,technician,single,secondary,0,4659,1,0,23,jun,0.88,4,-1,0,unknown,no
25,blue-collar,single,secondary,0,-350,1,0,23,jun,1.58,3,-1,0,unknown,no
29,blue-collar,single,secondary,1,-580,1,0,23,jun,2.05,2,-1,0,unknown,no
58,unemployed,divorced,secondary,0,0,0,0,23,jun,9.97,2,-1,0,unknown,no
55,technician,married,secondary,0,77,1,0,23,jun,6.07,2,-1,0,unknown,no
55,retired,divorced,primary,0,1420,0,0,23,jun,10.92,4,-1,0,unknown,no
47,management,married,tertiary,0,2716,0,0,23,jun,5.65,4,-1,0,unknown,no
43,management,married,tertiary,0,149,1,0,23,jun,11.03,2,-1,0,unknown,yes
46,services,married,secondary,0,1400,0,0,23,jun,0.42,2,-1,0,unknown,no
48,management,single,tertiary,0,940,0,0,23,jun,3.6,3,-1,0,unknown,no
40,management,married,tertiary,1,-1036,1,1,23,jun,0.68,2,-1,0,unknown,no
34,technician,married,secondary,0,1,1,0,24,jun,2.75,5,-1,0,unknown,no
42,self-employed,divorced,tertiary,0,360,1,0,24,jun,1.83,5,-1,0,unknown,no
33,blue-collar,single,tertiary,0,350,1,0,24,jun,2.28,5,-1,0,unknown,no
36,management,divorced,tertiary,1,20,0,1,24,jun,1.03,5,-1,0,unknown,no
55,management,married,tertiary,0,5804,0,0,24,jun,0.93,3,-1,0,unknown,no
42,housemaid,married,secondary,0,341,0,0,24,jun,13.17,3,-1,0,unknown,no
36,blue-collar,married,secondary,0,56,0,0,24,jun,8.02,6,-1,0,unknown,no
44,management,married,primary,0,107,0,0,24,jun,3.05,3,-1,0,unknown,no
48,blue-collar,single,secondary,0,2288,0,0,24,jun,1.9,4,-1,0,unknown,no
50,admin.,single,secondary,0,1318,0,1,24,jun,2.43,3,-1,0,unknown,no
42,housemaid,married,primary,0,1343,1,0,24,jun,6.73,3,-1,0,unknown,no
25,blue-collar,single,primary,0,52,1,0,24,jun,8.8,2,-1,0,unknown,yes
31,technician,married,tertiary,0,1197,1,0,24,jun,5.85,3,-1,0,unknown,no
53,housemaid,married,primary,0,0,0,0,24,jun,0.85,8,-1,0,unknown,no
53,blue-collar,married,secondary,0,3815,0,0,24,jun,3.95,3,-1,0,unknown,no
35,admin.,married,secondary,0,8652,1,0,24,jun,1.72,6,-1,0,unknown,no
25,entrepreneur,single,tertiary,0,0,0,0,25,jun,5.78,1,-1,0,unknown,no
29,blue-collar,married,secondary,0,214,1,1,25,jun,6.2,5,-1,0,unknown,no
57,technician,single,tertiary,0,711,0,0,25,jun,6.85,1,-1,0,unknown,no
49,housemaid,married,primary,0,57,0,1,25,jun,2.52,1,-1,0,unknown,no
59,technician,married,tertiary,0,-91,0,0,25,jun,2.62,1,-1,0,unknown,no
50,blue-collar,married,secondary,0,-253,0,0,25,jun,0.72,1,-1,0,unknown,no
46,services,married,secondary,0,25,0,1,25,jun,2.78,2,-1,0,unknown,no
50,management,married,tertiary,0,-94,0,1,25,jun,1.25,1,-1,0,unknown,no
58,blue-collar,married,secondary,0,2592,1,0,25,jun,4.15,1,-1,0,unknown,no
34,technician,married,secondary,0,1,0,1,25,jun,0.88,1,-1,0,unknown,no
47,retired,married,primary,0,-468,0,1,25,jun,4.47,1,-1,0,unknown,no
57,retired,married,primary,0,37,0,0,25,jun,4.32,2,-1,0,unknown,no
51,services,married,secondary,0,-1136,0,1,25,jun,2.58,1,-1,0,unknown,no
34,admin.,single,secondary,0,1,0,0,25,jun,4.12,1,-1,0,unknown,no
47,technician,married,secondary,0,80,0,1,25,jun,1.67,1,-1,0,unknown,no
42,self-employed,married,tertiary,0,-266,0,1,25,jun,5.37,1,-1,0,unknown,no
39,services,divorced,secondary,0,0,1,1,25,jun,1.55,2,-1,0,unknown,no
47,services,married,secondary,0,-835,1,1,25,jun,3.85,1,-1,0,unknown,no
46,technician,divorced,secondary,0,129,0,0,25,jun,1.25,2,-1,0,unknown,no
58,blue-collar,divorced,secondary,0,314,0,0,25,jun,1.12,2,-1,0,unknown,no
42,technician,single,secondary,0,-15,0,0,25,jun,1.18,1,-1,0,unknown,no
56,housemaid,married,secondary,0,594,1,1,25,jun,2.52,1,-1,0,unknown,no
31,unemployed,married,secondary,0,3242,0,0,25,jun,4.87,2,-1,0,unknown,no
29,blue-collar,divorced,secondary,0,0,1,0,25,jun,4.68,3,-1,0,unknown,no
42,management,single,tertiary,0,433,1,0,25,jun,6.25,2,-1,0,unknown,no
43,blue-collar,married,primary,0,720,0,0,25,jun,2.8,8,-1,0,unknown,no
38,services,married,secondary,0,-140,0,0,25,jun,7.6,3,-1,0,unknown,no
45,admin.,married,secondary,0,400,1,1,25,jun,1.72,5,-1,0,unknown,no
41,blue-collar,married,primary,0,381,0,0,25,jun,5.08,4,-1,0,unknown,no
29,management,single,tertiary,0,42,1,0,26,jun,1.52,4,-1,0,unknown,no
47,blue-collar,divorced,secondary,1,0,0,1,26,jun,10.37,3,-1,0,unknown,no
37,self-employed,single,tertiary,0,3759,0,0,26,jun,10.83,2,-1,0,unknown,no
40,technician,married,secondary,0,0,0,1,26,jun,2.97,2,-1,0,unknown,no
34,unemployed,married,secondary,0,0,0,1,26,jun,7.75,2,-1,0,unknown,no
50,admin.,married,secondary,0,0,1,1,26,jun,10.43,2,-1,0,unknown,no
36,blue-collar,married,secondary,0,74,1,0,26,jun,5.37,2,-1,0,unknown,no
32,admin.,married,secondary,0,159,0,1,26,jun,2.95,1,-1,0,unknown,no
27,blue-collar,married,tertiary,0,335,1,0,26,jun,8.65,3,-1,0,unknown,yes
32,admin.,single,tertiary,0,328,1,1,26,jun,4.52,1,-1,0,unknown,no
60,retired,divorced,tertiary,0,1349,0,1,26,jun,3.3,2,-1,0,unknown,no
30,technician,married,tertiary,0,526,1,1,26,jun,11.28,3,-1,0,unknown,yes
52,services,married,secondary,0,-1,0,1,26,jun,2.3,3,-1,0,unknown,no
57,self-employed,married,secondary,0,35,0,1,26,jun,3.58,3,-1,0,unknown,no
48,blue-collar,married,secondary,0,341,1,1,26,jun,4.18,3,-1,0,unknown,no
28,blue-collar,married,primary,0,702,1,0,26,jun,5.3,2,-1,0,unknown,no
49,technician,divorced,secondary,0,-53,1,1,26,jun,4.22,1,-1,0,unknown,no
43,services,divorced,tertiary,0,2279,0,1,26,jun,5.73,1,-1,0,unknown,no
28,management,single,tertiary,0,282,1,0,26,jun,5.02,4,-1,0,unknown,no
44,technician,married,secondary,0,-153,0,1,26,jun,3.28,1,-1,0,unknown,no
36,blue-collar,married,secondary,0,2103,0,1,26,jun,1.18,1,-1,0,unknown,no
42,blue-collar,married,secondary,0,160,1,1,26,jun,3.17,1,-1,0,unknown,no
52,admin.,married,secondary,0,192,0,1,26,jun,1.55,1,-1,0,unknown,no
30,services,single,secondary,0,1881,0,1,26,jun,0.48,1,-1,0,unknown,no
54,services,single,secondary,0,8289,0,0,26,jun,2.22,2,-1,0,unknown,no
46,technician,married,tertiary,0,157,0,0,26,jun,2.5,1,-1,0,unknown,no
22,blue-collar,married,secondary,0,-295,1,0,26,jun,2.5,2,-1,0,unknown,no
41,admin.,divorced,secondary,0,303,0,0,26,jun,3.03,2,-1,0,unknown,no
36,blue-collar,single,primary,0,367,0,0,26,jun,4.62,1,-1,0,unknown,no
28,blue-collar,married,secondary,0,196,1,0,26,jun,2.93,7,-1,0,unknown,no
25,admin.,single,secondary,0,681,1,0,26,jun,1.75,3,-1,0,unknown,no
51,services,married,secondary,0,0,0,1,26,jun,9.42,3,-1,0,unknown,no
45,blue-collar,married,primary,0,71,0,0,26,jun,2.3,2,-1,0,unknown,no
26,technician,single,secondary,0,-266,0,1,26,jun,11.12,3,-1,0,unknown,no
55,housemaid,married,primary,0,43,0,1,26,jun,7.73,3,-1,0,unknown,no
28,admin.,single,secondary,0,-7,0,1,26,jun,53.05,2,-1,0,unknown,yes
32,blue-collar,single,secondary,1,130,0,0,26,jun,6.77,2,-1,0,unknown,no
35,management,married,tertiary,0,24,1,0,26,jun,4.05,2,-1,0,unknown,no
40,blue-collar,married,secondary,0,72,1,0,26,jun,1.83,3,-1,0,unknown,no
55,admin.,married,secondary,0,6207,1,0,26,jun,1.88,5,-1,0,unknown,no
55,entrepreneur,married,tertiary,0,625,0,0,26,jun,0.8,4,-1,0,unknown,no
47,self-employed,married,secondary,0,0,0,0,26,jun,2.9,8,-1,0,unknown,no
35,self-employed,single,tertiary,0,4294,0,0,26,jun,8.82,4,-1,0,unknown,no
25,blue-collar,single,primary,0,6100,1,0,26,jun,0.75,2,-1,0,unknown,no
34,blue-collar,married,primary,0,5299,1,0,26,jun,1.25,5,-1,0,unknown,no
27,blue-collar,married,primary,0,-413,0,1,27,jun,7.03,6,-1,0,unknown,yes
32,admin.,married,secondary,0,187,0,1,27,jun,6.35,3,-1,0,unknown,no
32,admin.,divorced,secondary,0,-241,0,1,27,jun,14.27,2,-1,0,unknown,yes
47,services,married,secondary,0,1160,1,0,27,jun,0.98,4,-1,0,unknown,no
44,services,married,secondary,0,-618,0,1,27,jun,3.3,2,-1,0,unknown,no
27,technician,married,secondary,0,594,1,0,27,jun,7.22,4,-1,0,unknown,no
53,services,married,primary,0,931,0,0,27,jun,2.65,2,-1,0,unknown,no
30,services,single,secondary,0,1487,0,1,27,jun,3.45,3,-1,0,unknown,no
29,technician,married,tertiary,0,-722,0,1,27,jun,2.02,4,-1,0,unknown,no
57,retired,married,secondary,0,-418,0,1,27,jun,1.58,1,-1,0,unknown,no
30,blue-collar,married,primary,0,62,0,0,27,jun,3.55,1,-1,0,unknown,no
32,housemaid,married,primary,0,7,0,1,27,jun,1.83,1,-1,0,unknown,no
53,retired,married,primary,0,0,0,1,27,jun,12.45,1,-1,0,unknown,no
26,blue-collar,married,secondary,0,1128,1,1,27,jun,1.85,3,-1,0,unknown,no
21,blue-collar,single,secondary,0,820,1,0,27,jun,5.03,2,-1,0,unknown,no
43,management,married,tertiary,0,544,1,0,27,jun,2.57,6,-1,0,unknown,no
57,housemaid,married,primary,0,85,0,0,27,jun,3.23,1,-1,0,unknown,no
50,management,married,tertiary,0,877,0,1,27,jun,3.02,1,-1,0,unknown,no
55,retired,married,primary,0,2,0,0,27,jun,6.53,4,-1,0,unknown,no
58,services,married,primary,0,65,0,0,27,jun,2.7,1,-1,0,unknown,no
57,blue-collar,married,primary,0,-238,0,0,27,jun,1.32,1,-1,0,unknown,no
30,blue-collar,married,secondary,0,1131,1,1,27,jun,2.47,5,-1,0,unknown,no
39,technician,married,secondary,0,0,0,1,27,jun,1.72,1,-1,0,unknown,no
55,retired,single,primary,0,700,0,1,27,jun,2.35,1,-1,0,unknown,no
56,management,married,tertiary,0,382,0,0,27,jun,4.07,2,-1,0,unknown,no
33,blue-collar,single,primary,0,837,1,0,27,jun,4.17,8,-1,0,unknown,no
54,technician,divorced,secondary,0,255,1,0,27,jun,2.33,2,-1,0,unknown,no
49,technician,married,secondary,1,-1680,1,1,27,jun,1.53,4,-1,0,unknown,no
28,services,married,secondary,0,4,1,0,27,jun,2.22,5,-1,0,unknown,no
46,entrepreneur,married,secondary,0,4,1,1,27,jun,3.6,1,-1,0,unknown,no
51,blue-collar,married,tertiary,0,84,0,1,27,jun,4.48,1,-1,0,unknown,no
42,admin.,divorced,secondary,0,23,0,1,27,jun,6.62,1,-1,0,unknown,no
60,retired,divorced,primary,0,95,0,1,27,jun,4.07,1,-1,0,unknown,no
31,blue-collar,married,primary,0,-423,1,1,27,jun,2.25,2,-1,0,unknown,no
34,technician,married,secondary,0,2019,1,1,27,jun,1.7,1,-1,0,unknown,no
29,admin.,single,secondary,0,11,0,0,27,jun,5.43,1,-1,0,unknown,no
51,services,married,secondary,0,144,0,1,27,jun,2.55,2,-1,0,unknown,no
60,retired,married,secondary,0,78,0,1,27,jun,2.52,2,-1,0,unknown,no
60,blue-collar,married,primary,0,109,0,0,27,jun,5.82,5,-1,0,unknown,no
56,blue-collar,married,primary,0,0,0,0,27,jun,4.85,2,-1,0,unknown,no
52,blue-collar,single,secondary,0,2430,1,1,27,jun,3.08,3,-1,0,unknown,no
41,admin.,divorced,secondary,0,2970,0,1,27,jun,2.82,2,-1,0,unknown,no
24,services,single,secondary,0,11,1,0,27,jun,1.9,4,-1,0,unknown,no
55,blue-collar,married,primary,0,-79,0,1,27,jun,4.88,3,-1,0,unknown,no
34,admin.,single,secondary,0,-478,1,1,27,jun,1.85,4,-1,0,unknown,no
36,technician,married,secondary,0,283,1,1,27,jun,0.93,2,-1,0,unknown,no
34,technician,divorced,secondary,0,89,1,0,27,jun,1.68,5,-1,0,unknown,no
24,management,single,secondary,0,653,1,0,27,jun,4.12,3,-1,0,unknown,no
37,management,married,tertiary,0,597,0,1,30,jun,1.6,3,-1,0,unknown,no
40,technician,married,secondary,0,59,1,0,30,jun,5.37,3,-1,0,unknown,no
39,services,married,primary,0,324,1,0,30,jun,3.03,4,-1,0,unknown,no
34,entrepreneur,married,secondary,1,-868,1,0,30,jun,3.3,2,-1,0,unknown,no
52,management,married,primary,0,798,1,0,30,jun,2.05,2,-1,0,unknown,no
56,entrepreneur,married,tertiary,0,-65,1,0,30,jun,0.75,2,-1,0,unknown,no
27,services,married,secondary,0,511,1,0,30,jun,1.42,5,-1,0,unknown,no
41,blue-collar,married,primary,0,509,1,0,30,jun,2.43,3,-1,0,unknown,no
36,management,single,tertiary,0,2239,1,1,30,jun,1.55,3,-1,0,unknown,no
49,admin.,divorced,secondary,0,2169,1,0,30,jun,0.9,3,-1,0,unknown,no
26,services,single,secondary,0,-72,1,0,30,jun,1.37,9,-1,0,unknown,no
42,blue-collar,divorced,primary,0,145,0,1,30,jun,0.45,3,-1,0,unknown,no
51,blue-collar,married,primary,0,-101,1,1,30,jun,1,3,-1,0,unknown,no
37,technician,divorced,secondary,0,1309,0,1,30,jun,2.07,2,-1,0,unknown,no
49,admin.,married,secondary,0,12,0,0,30,jun,3.62,2,-1,0,unknown,no
50,blue-collar,married,secondary,0,3988,0,0,30,jun,2.75,4,-1,0,unknown,no
28,self-employed,single,secondary,0,-395,1,0,30,jun,2.35,4,-1,0,unknown,no
35,technician,married,tertiary,0,1526,1,0,30,jun,2.3,4,-1,0,unknown,no
47,blue-collar,married,secondary,0,323,0,0,30,jun,6.42,1,-1,0,unknown,no
33,services,married,secondary,0,740,0,1,30,jun,4.43,3,-1,0,unknown,no
45,entrepreneur,married,secondary,1,624,0,1,30,jun,0.83,1,-1,0,unknown,no
38,blue-collar,single,primary,0,116,0,1,30,jun,3.38,1,-1,0,unknown,no
34,blue-collar,married,secondary,0,0,1,0,30,jun,13,3,-1,0,unknown,no
49,blue-collar,married,primary,0,230,0,1,30,jun,2.93,1,-1,0,unknown,no
37,self-employed,married,tertiary,0,0,0,1,30,jun,3.37,1,-1,0,unknown,no
45,admin.,single,secondary,0,-342,0,1,30,jun,2.63,1,-1,0,unknown,no
44,admin.,married,secondary,1,0,0,1,30,jun,1.27,3,-1,0,unknown,no
33,blue-collar,married,primary,0,276,0,0,30,jun,3.73,2,-1,0,unknown,no
55,management,married,tertiary,0,0,0,0,30,jun,1.85,2,-1,0,unknown,no
56,technician,married,tertiary,0,3082,1,1,30,jun,7.4,3,-1,0,unknown,no
40,admin.,married,secondary,0,220,1,0,30,jun,1.15,3,-1,0,unknown,no
27,blue-collar,single,primary,0,1128,1,0,30,jun,1.47,4,-1,0,unknown,no
57,retired,married,secondary,0,0,0,1,30,jun,1.73,2,-1,0,unknown,no
39,technician,married,secondary,0,-54,1,1,30,jun,4.2,4,-1,0,unknown,no
49,admin.,married,secondary,0,2062,0,0,30,jun,2.2,4,-1,0,unknown,no
34,services,single,secondary,0,66,0,1,30,jun,7.5,2,-1,0,unknown,no
59,retired,married,secondary,1,49,0,1,1,jul,10.03,4,-1,0,unknown,no
41,services,married,secondary,0,138,1,0,1,jul,2.27,3,-1,0,unknown,no
30,blue-collar,married,secondary,0,365,0,0,1,jul,6.35,4,-1,0,unknown,no
44,admin.,single,tertiary,0,10,0,0,1,jul,2.63,2,-1,0,unknown,no
41,blue-collar,single,secondary,0,75,1,0,1,jul,7.98,9,-1,0,unknown,yes
31,blue-collar,married,secondary,0,652,0,1,1,jul,4.68,3,-1,0,unknown,no
49,technician,married,tertiary,0,503,0,0,1,jul,4.95,2,-1,0,unknown,no
35,technician,married,secondary,0,251,1,1,1,jul,2.13,3,-1,0,unknown,no
39,blue-collar,married,secondary,0,971,1,1,1,jul,7.85,3,-1,0,unknown,no
51,admin.,divorced,secondary,0,-20,0,0,1,jul,0.97,1,-1,0,unknown,no
39,services,single,secondary,0,-106,0,0,1,jul,1,4,-1,0,unknown,no
35,services,married,secondary,0,871,1,0,1,jul,1.8,1,-1,0,unknown,no
54,admin.,married,secondary,0,9,0,1,1,jul,2.33,1,-1,0,unknown,no
59,technician,married,secondary,0,0,0,0,1,jul,4.15,1,-1,0,unknown,no
57,housemaid,married,primary,0,53,0,0,1,jul,3.58,3,-1,0,unknown,no
39,blue-collar,divorced,primary,0,3,0,1,1,jul,10.42,1,-1,0,unknown,no
40,housemaid,married,primary,0,84,0,1,1,jul,7.13,2,-1,0,unknown,no
43,admin.,single,secondary,0,13,0,1,1,jul,1.98,1,-1,0,unknown,no
41,blue-collar,married,primary,0,1,0,0,1,jul,1.95,1,-1,0,unknown,no
45,technician,married,tertiary,0,-302,0,1,1,jul,1.33,1,-1,0,unknown,no
60,retired,married,primary,0,0,0,0,1,jul,0.6,1,-1,0,unknown,no
31,services,married,tertiary,1,-90,0,1,1,jul,2.88,1,-1,0,unknown,no
59,technician,married,secondary,0,6,0,1,1,jul,4.87,1,-1,0,unknown,no
59,technician,married,secondary,0,358,0,0,1,jul,3.05,2,-1,0,unknown,no
29,services,single,secondary,0,1357,0,1,1,jul,3.33,1,-1,0,unknown,no
49,housemaid,married,primary,0,935,0,1,1,jul,2.5,1,-1,0,unknown,no
47,management,married,primary,1,145,0,1,1,jul,2.72,1,-1,0,unknown,no
32,admin.,married,secondary,0,0,1,1,1,jul,2.03,1,-1,0,unknown,no
35,blue-collar,divorced,primary,0,0,0,0,1,jul,0.92,1,-1,0,unknown,no
52,technician,divorced,secondary,0,935,0,0,1,jul,1.43,1,-1,0,unknown,no
30,management,married,tertiary,0,49,1,1,1,jul,5.98,1,-1,0,unknown,no
43,admin.,single,secondary,0,91,0,1,1,jul,1.83,2,-1,0,unknown,no
45,unemployed,divorced,primary,1,-249,1,1,1,jul,1.53,1,-1,0,unknown,no
